image,class_id,class_name,xmin,ymin,xmax,ymax,score
145.jpg,2,2,641,707,728,849,
145.jpg,1,1,721,750,821,826,
145.jpg,1,1,847,740,914,807,
146.jpg,2,2,137,424,353,605,
146.jpg,2,2,235,640,430,755,
146.jpg,2,2,353,562,492,738,
146.jpg,2,2,441,490,602,744,
146.jpg,0,0,582,527,778,759,
146.jpg,0,0,774,503,1022,795,
146.jpg,0,0,1030,528,1238,764,
146.jpg,0,0,1200,460,1451,772,
146.jpg,0,0,1456,454,1679,740,
146.jpg,0,0,1671,464,1847,730,
146.jpg,0,0,1829,444,1962,709,
146.jpg,2,2,706,709,924,958,
146.jpg,2,2,931,734,1092,872,
146.jpg,2,2,1119,748,1255,840,
146.jpg,1,1,1255,761,1373,813,
146.jpg,1,1,1373,747,1502,809,
146.jpg,2,2,1607,723,1757,854,
147.jpg,1,1,75,454,144,669,
147.jpg,0,0,104,489,196,711,
147.jpg,0,0,159,474,328,752,
147.jpg,1,1,329,501,475,744,
147.jpg,0,0,431,451,686,771,
147.jpg,0,0,693,458,953,744,
147.jpg,0,0,946,469,1160,753,
147.jpg,0,0,1161,475,1387,728,
147.jpg,0,0,1365,496,1509,748,
147.jpg,1,1,1491,504,1582,703,
147.jpg,1,1,1572,464,1682,657,
147.jpg,1,1,1691,419,1824,594,
147.jpg,3,3,226,742,396,898,
147.jpg,2,2,375,741,520,836,
147.jpg,2,2,527,760,648,825,
147.jpg,1,1,670,744,769,801,
147.jpg,1,1,772,751,873,812,
147.jpg,1,1,893,735,995,790,
147.jpg,2,2,1010,696,1217,875,
147.jpg,2,2,1292,718,1480,864,
147.jpg,1,1,1477,648,1692,798,
147.jpg,3,3,1665,592,1823,706,
148.jpg,5,5,125,990,453,1262,
148.jpg,4,4,202,757,529,1039,
148.jpg,3,3,271,579,556,784,
148.jpg,2,2,295,364,601,599,
148.jpg,1,1,384,177,647,407,
148.jpg,3,3,573,94,767,295,
148.jpg,1,1,1006,52,1263,276,
148.jpg,1,1,767,59,1015,291,
148.jpg,1,1,1173,143,1379,351,
148.jpg,1,1,1340,180,1579,435,
148.jpg,1,1,1387,379,1695,622,
148.jpg,3,3,1471,580,1757,775,
148.jpg,1,1,1414,779,1718,1056,
148.jpg,4,4,1569,917,1830,1210,
148.jpg,4,4,1632,1175,1850,1299,
149.jpg,2,2,226,6,500,269,
149.jpg,3,3,260,271,533,518,
149.jpg,1,1,311,503,602,793,
149.jpg,1,1,434,759,665,975,
149.jpg,6,6,540,942,703,1076,
149.jpg,0,0,596,1072,748,1238,
149.jpg,0,0,710,1069,852,1210,
149.jpg,0,0,823,1126,964,1264,
149.jpg,0,0,968,1111,1096,1251,
149.jpg,0,0,1076,1082,1233,1236,
149.jpg,0,0,1172,1017,1341,1192,
149.jpg,1,1,1292,990,1497,1169,
149.jpg,2,2,1233,800,1485,979,
149.jpg,6,6,1343,583,1618,857,
149.jpg,4,4,1422,351,1728,625,
149.jpg,5,5,1539,105,1826,381,
15.jpg,2,2,1657,232,1944,500,
15.jpg,1,1,1502,475,1826,774,
15.jpg,1,1,1458,747,1690,957,
15.jpg,1,1,1304,826,1507,1060,
15.jpg,0,0,1196,957,1348,1163,
15.jpg,0,0,1022,1047,1214,1204,
15.jpg,0,0,716,1038,860,1171,
15.jpg,0,0,549,951,710,1124,
15.jpg,0,0,364,812,570,1041,
15.jpg,0,0,246,648,479,830,
15.jpg,3,3,138,348,457,644,
15.jpg,2,2,61,74,364,344,
150.jpg,0,0,110,415,210,518,
150.jpg,0,0,195,425,342,584,
150.jpg,0,0,285,562,396,671,
150.jpg,0,0,345,482,440,627,
150.jpg,1,1,400,458,563,668,
150.jpg,0,0,559,459,751,661,
150.jpg,0,0,550,643,677,775,
150.jpg,0,0,443,640,543,732,
150.jpg,0,0,752,407,990,663,
150.jpg,0,0,679,625,841,778,
150.jpg,0,0,845,640,1002,749,
150.jpg,0,0,1000,569,1149,754,
150.jpg,0,0,1021,405,1264,650,
150.jpg,0,0,1159,604,1295,739,
150.jpg,0,0,1263,459,1431,654,
150.jpg,0,0,1300,643,1448,774,
150.jpg,0,0,1428,437,1583,665,
150.jpg,0,0,1435,621,1555,749,
150.jpg,0,0,1559,491,1645,650,
151.jpg,0,0,306,533,441,681,
151.jpg,0,0,451,500,689,723,
151.jpg,0,0,712,517,918,719,
151.jpg,0,0,909,476,1056,708,
151.jpg,1,1,666,643,780,825,
151.jpg,1,1,456,657,640,842,
151.jpg,0,0,838,705,893,805,
152.jpg,0,0,135,475,342,616,
152.jpg,0,0,345,460,556,681,
152.jpg,0,0,518,578,618,710,
152.jpg,0,0,394,655,592,793,
152.jpg,0,0,589,690,697,783,
152.jpg,0,0,570,529,736,750,
152.jpg,0,0,688,495,943,766,
152.jpg,0,0,686,717,857,884,
152.jpg,0,0,873,688,1053,904,
152.jpg,0,0,950,498,1196,760,
152.jpg,0,0,1070,634,1286,921,
152.jpg,0,0,1222,429,1540,753,
152.jpg,0,0,1286,721,1486,861,
152.jpg,0,0,1511,636,1686,888,
152.jpg,0,0,1555,416,1879,752,
152.jpg,0,0,1699,711,1863,897,
152.jpg,0,0,1882,548,1999,769,
152.jpg,0,0,1865,721,1999,858,
154.jpg,3,3,137,1078,415,1291,
154.jpg,4,4,208,845,517,1111,
154.jpg,1,1,323,702,579,873,
154.jpg,0,0,359,513,626,708,
154.jpg,0,0,440,310,641,523,
154.jpg,0,0,606,155,785,347,
154.jpg,0,0,771,63,998,249,
154.jpg,0,0,1027,69,1258,268,
154.jpg,0,0,1258,168,1435,362,
154.jpg,0,0,1369,343,1561,549,
154.jpg,0,0,1370,540,1625,718,
154.jpg,0,0,1520,661,1765,847,
154.jpg,4,4,1457,846,1754,1116,
154.jpg,4,4,1599,1048,1811,1255,
155.jpg,3,3,142,39,452,288,
155.jpg,4,4,222,288,555,615,
155.jpg,0,0,351,560,611,775,
155.jpg,0,0,388,754,629,980,
155.jpg,0,0,509,924,722,1142,
155.jpg,0,0,681,1001,866,1197,
155.jpg,0,0,847,1055,1019,1243,
155.jpg,0,0,1017,1047,1199,1216,
155.jpg,0,0,1183,1009,1368,1190,
155.jpg,0,0,1300,900,1495,1103,
155.jpg,0,0,1384,706,1627,951,
155.jpg,0,0,1408,514,1670,731,
155.jpg,4,4,1469,260,1799,579,
155.jpg,5,5,1454,3,1772,253,
156.jpg,0,0,114,485,198,613,
156.jpg,0,0,182,506,279,672,
156.jpg,1,1,261,473,393,707,
156.jpg,1,1,387,469,574,739,
156.jpg,0,0,574,476,789,725,
156.jpg,0,0,153,627,309,723,
156.jpg,0,0,287,690,398,793,
156.jpg,0,0,383,714,547,866,
156.jpg,0,0,543,712,732,890,
156.jpg,0,0,783,414,1083,718,
156.jpg,0,0,1079,414,1387,705,
156.jpg,0,0,1389,476,1598,714,
156.jpg,1,1,1598,434,1758,733,
156.jpg,0,0,718,704,918,927,
156.jpg,0,0,928,701,1116,923,
156.jpg,0,0,1118,695,1315,924,
156.jpg,0,0,1319,691,1495,924,
156.jpg,1,1,1498,696,1657,932,
156.jpg,1,1,1644,699,1780,861,
157.jpg,2,2,898,513,1044,682,
157.jpg,1,1,1009,490,1111,672,
157.jpg,2,2,918,657,989,817,
157.jpg,1,1,993,672,1024,812,
158.jpg,2,2,386,492,527,619,
158.jpg,1,1,525,528,632,675,
158.jpg,0,0,627,517,767,695,
158.jpg,0,0,611,667,757,761,
158.jpg,1,1,438,613,609,721,
158.jpg,0,0,769,516,951,718,
158.jpg,1,1,958,517,1147,708,
158.jpg,1,1,1148,456,1382,701,
158.jpg,0,0,1380,462,1593,690,
158.jpg,1,1,1599,504,1724,682,
158.jpg,1,1,1719,461,1811,691,
158.jpg,0,0,906,691,1070,851,
158.jpg,0,0,738,681,905,820,
158.jpg,0,0,1070,677,1237,866,
158.jpg,0,0,1237,684,1386,865,
158.jpg,0,0,1385,681,1531,853,
158.jpg,1,1,1531,678,1648,848,
158.jpg,1,1,1643,681,1731,848,
158.jpg,2,2,1737,687,1787,793,
159.jpg,0,0,109,437,149,626,
159.jpg,0,0,144,431,219,655,
159.jpg,1,1,212,432,337,650,
159.jpg,1,1,327,378,561,648,
159.jpg,1,1,560,396,813,653,
159.jpg,1,1,825,463,1039,680,
159.jpg,1,1,1049,422,1258,693,
159.jpg,1,1,1258,489,1417,683,
159.jpg,0,0,1324,691,1325,693,
159.jpg,1,1,1420,506,1550,655,
159.jpg,2,2,1543,485,1650,605,
159.jpg,1,1,175,633,255,764,
159.jpg,1,1,244,626,335,802,
159.jpg,1,1,328,640,461,842,
159.jpg,0,0,458,640,607,828,
159.jpg,0,0,611,637,779,836,
159.jpg,0,0,786,625,956,855,
159.jpg,1,1,966,636,1149,867,
159.jpg,1,1,1152,637,1328,835,
159.jpg,0,0,1307,650,1458,768,
159.jpg,2,2,1454,605,1646,699,
16.jpg,4,4,981,351,1293,697,
16.jpg,4,4,684,350,985,691,
16.jpg,4,4,1291,343,1514,640,
16.jpg,4,4,473,388,690,660,
16.jpg,1,1,276,359,484,651,
16.jpg,0,0,148,345,282,626,
16.jpg,0,0,63,338,176,557,
16.jpg,1,1,1482,239,1714,570,
16.jpg,2,2,1711,264,1811,579,
16.jpg,0,0,1826,322,1904,524,
16.jpg,2,2,125,585,199,724,
16.jpg,2,2,211,617,301,787,
16.jpg,2,2,287,629,446,863,
16.jpg,3,3,448,623,654,913,
16.jpg,4,4,628,643,852,926,
16.jpg,4,4,825,659,1034,938,
16.jpg,4,4,1028,668,1238,911,
16.jpg,4,4,1229,620,1428,901,
16.jpg,2,2,1414,603,1599,900,
16.jpg,2,2,1581,571,1752,792,
16.jpg,0,0,1726,552,1828,713,
160.jpg,2,2,154,946,486,1276,
160.jpg,1,1,219,757,498,963,
160.jpg,0,0,300,549,569,775,
160.jpg,0,0,413,341,621,573,
160.jpg,0,0,576,231,790,441,
160.jpg,0,0,775,166,1023,389,
160.jpg,0,0,1027,166,1276,403,
160.jpg,0,0,1232,247,1460,492,
160.jpg,0,0,1398,393,1607,623,
160.jpg,1,1,1440,590,1712,820,
160.jpg,1,1,1495,813,1773,1010,
160.jpg,1,1,1520,994,1840,1263,
162.jpg,1,1,424,519,515,680,
162.jpg,1,1,483,504,564,681,
162.jpg,2,2,527,452,674,668,
162.jpg,2,2,670,439,829,680,
162.jpg,0,0,822,456,1024,678,
162.jpg,0,0,1032,479,1224,690,
162.jpg,0,0,1227,472,1380,670,
162.jpg,0,0,1385,439,1502,643,
162.jpg,0,0,1480,501,1551,664,
162.jpg,0,0,1544,519,1596,647,
162.jpg,1,1,640,639,789,818,
162.jpg,1,1,556,668,647,798,
162.jpg,1,1,483,678,550,791,
162.jpg,1,1,793,656,909,784,
162.jpg,0,0,906,670,1029,784,
162.jpg,0,0,1037,683,1145,763,
162.jpg,0,0,1160,650,1277,763,
162.jpg,1,1,1285,616,1412,832,
162.jpg,0,0,1406,663,1561,848,
163.jpg,1,1,803,500,906,707,
163.jpg,1,1,895,468,987,702,
163.jpg,0,0,979,486,1109,702,
163.jpg,0,0,950,682,1019,776,
164.jpg,0,0,329,497,440,647,
164.jpg,0,0,435,445,583,664,
164.jpg,0,0,580,461,774,678,
164.jpg,0,0,770,486,976,695,
164.jpg,0,0,982,490,1128,682,
164.jpg,0,0,1134,458,1285,656,
164.jpg,0,0,1258,504,1360,670,
164.jpg,0,0,1357,520,1429,653,
164.jpg,0,0,421,618,554,750,
164.jpg,0,0,553,661,676,715,
164.jpg,0,0,682,668,795,740,
164.jpg,1,1,1045,599,1182,798,
164.jpg,0,0,1225,664,1358,797,
164.jpg,1,1,1167,629,1216,750,
166.jpg,6,6,435,870,714,1078,
166.jpg,0,0,572,1094,722,1229,
166.jpg,0,0,724,1046,903,1204,
166.jpg,0,0,902,1029,1128,1197,
166.jpg,0,0,1134,1039,1367,1198,
166.jpg,0,0,1367,1053,1541,1187,
166.jpg,0,0,1544,1072,1679,1204,
166.jpg,3,3,501,732,732,903,
166.jpg,1,1,561,613,815,784,
166.jpg,1,1,576,418,753,629,
166.jpg,0,0,724,359,893,534,
166.jpg,0,0,896,326,1116,528,
166.jpg,0,0,1112,322,1337,517,
166.jpg,0,0,1337,366,1506,530,
166.jpg,0,0,1448,414,1645,627,
166.jpg,2,2,1445,601,1693,769,
166.jpg,2,2,1518,722,1750,887,
166.jpg,4,4,1547,826,1821,1039,
167.jpg,4,4,195,885,460,1129,
167.jpg,6,6,285,685,573,934,
167.jpg,6,6,412,554,624,745,
167.jpg,4,4,1374,899,1625,1130,
167.jpg,6,6,1329,681,1602,910,
167.jpg,2,2,1424,504,1608,709,
167.jpg,2,2,1261,480,1469,639,
167.jpg,0,0,1298,374,1444,503,
167.jpg,0,0,1173,369,1327,521,
167.jpg,0,0,1021,332,1174,469,
167.jpg,0,0,879,297,1035,432,
167.jpg,0,0,750,317,927,499,
167.jpg,1,1,589,298,756,477,
167.jpg,1,1,495,420,692,619,
167.jpg,0,0,551,1156,726,1299,
167.jpg,0,0,727,1104,905,1299,
167.jpg,0,0,863,1151,1016,1299,
167.jpg,0,0,1014,1143,1167,1290,
167.jpg,0,0,1164,1142,1328,1292,
167.jpg,0,0,1309,1208,1444,1299,
168.jpg,2,2,87,472,147,631,
168.jpg,2,2,137,496,240,654,
168.jpg,2,2,216,510,334,695,
168.jpg,2,2,298,489,434,687,
168.jpg,1,1,421,477,572,678,
168.jpg,1,1,550,435,744,657,
168.jpg,1,1,756,415,989,660,
168.jpg,1,1,995,415,1234,660,
168.jpg,1,1,1232,436,1408,654,
168.jpg,1,1,1406,432,1524,661,
168.jpg,1,1,1509,476,1614,667,
168.jpg,1,1,1583,496,1667,671,
168.jpg,2,2,1658,465,1754,636,
168.jpg,2,2,156,656,293,796,
168.jpg,1,1,299,678,385,810,
168.jpg,1,1,385,649,545,801,
168.jpg,0,0,544,653,679,776,
168.jpg,0,0,667,616,835,773,
168.jpg,0,0,827,649,983,718,
168.jpg,1,1,983,646,1134,736,
168.jpg,0,0,1132,622,1283,750,
168.jpg,0,0,1287,640,1414,750,
168.jpg,1,1,1411,640,1548,798,
168.jpg,2,2,1592,625,1709,776,
168.jpg,1,1,1540,661,1596,790,
169.jpg,0,0,85,436,298,616,
169.jpg,1,1,296,408,524,646,
169.jpg,1,1,528,445,734,658,
169.jpg,1,1,737,432,938,667,
169.jpg,1,1,682,618,857,790,
169.jpg,0,0,521,620,680,766,
169.jpg,1,1,369,626,499,735,
169.jpg,1,1,250,616,366,701,
169.jpg,1,1,872,607,1050,824,
169.jpg,1,1,741,430,944,667,
169.jpg,1,1,927,466,1112,661,
169.jpg,0,0,1090,496,1235,656,
169.jpg,0,0,1051,630,1185,804,
169.jpg,3,3,1240,435,1444,619,
169.jpg,3,3,1202,598,1422,770,
169.jpg,2,2,1422,552,1577,696,
169.jpg,3,3,1444,442,1563,561,
17.jpg,4,4,1296,390,1573,718,
17.jpg,4,4,1563,354,1790,684,
17.jpg,4,4,1051,437,1290,706,
17.jpg,1,1,758,418,1046,728,
17.jpg,2,2,540,443,770,718,
17.jpg,2,2,349,434,563,657,
17.jpg,3,3,149,452,366,603,
17.jpg,2,2,75,555,255,697,
17.jpg,5,5,267,610,535,831,
17.jpg,2,2,526,669,729,883,
17.jpg,2,2,741,682,951,954,
17.jpg,3,3,981,662,1220,969,
17.jpg,0,0,1231,703,1410,930,
17.jpg,0,0,1422,715,1549,910,
17.jpg,0,0,1587,694,1682,896,
17.jpg,0,0,1720,670,1799,836,
17.jpg,0,0,1811,626,1890,824,
17.jpg,2,2,1767,351,1878,616,
17.jpg,1,1,1838,230,1925,515,
170.jpg,3,3,299,449,421,581,
170.jpg,1,1,309,562,427,656,
170.jpg,3,3,429,458,592,634,
170.jpg,2,2,428,618,653,769,
170.jpg,1,1,589,516,747,690,
170.jpg,1,1,727,520,903,702,
170.jpg,0,0,647,677,796,802,
170.jpg,0,0,801,660,989,835,
170.jpg,1,1,908,517,1095,733,
170.jpg,0,0,1093,510,1302,726,
170.jpg,1,1,1306,489,1535,722,
170.jpg,1,1,1538,520,1745,688,
170.jpg,0,0,1001,699,1163,831,
170.jpg,0,0,1179,671,1338,821,
170.jpg,0,0,1483,682,1608,756,
170.jpg,0,0,1621,691,1719,750,
170.jpg,1,1,1337,712,1458,756,
173.jpg,1,1,235,447,357,690,
173.jpg,0,0,312,383,538,656,
173.jpg,0,0,535,431,753,661,
173.jpg,0,0,729,360,985,653,
173.jpg,0,0,985,384,1232,671,
173.jpg,0,0,1238,362,1464,620,
173.jpg,0,0,1443,350,1641,626,
173.jpg,0,0,1614,398,1725,620,
173.jpg,0,0,1709,454,1814,586,
173.jpg,0,0,1803,448,1870,550,
173.jpg,0,0,531,615,695,781,
173.jpg,0,0,285,647,472,736,
173.jpg,0,0,731,626,880,696,
173.jpg,0,0,1237,598,1387,715,
173.jpg,1,1,1403,595,1572,783,
173.jpg,0,0,1557,595,1666,780,
173.jpg,3,3,1644,599,1769,757,
174.jpg,1,1,770,393,908,680,
174.jpg,0,0,895,469,1019,708,
174.jpg,1,1,1009,439,1150,715,
175.jpg,1,1,469,373,711,626,
175.jpg,0,0,366,499,508,625,
175.jpg,0,0,374,603,505,681,
175.jpg,0,0,711,379,943,643,
175.jpg,0,0,948,371,1160,609,
175.jpg,0,0,1145,346,1372,612,
175.jpg,1,1,1351,412,1492,615,
175.jpg,1,1,1141,581,1327,763,
175.jpg,0,0,1322,571,1456,770,
175.jpg,3,3,1435,581,1622,757,
175.jpg,2,2,1541,447,1687,592,
175.jpg,0,0,1461,471,1540,615,
175.jpg,1,1,1686,432,1793,558,
175.jpg,3,3,1603,541,1764,658,
177.jpg,4,4,238,932,522,1191,
177.jpg,3,3,309,759,585,997,
177.jpg,2,2,386,639,611,808,
177.jpg,2,2,395,454,627,650,
177.jpg,1,1,469,315,669,468,
177.jpg,1,1,625,263,815,391,
177.jpg,1,1,818,240,1032,379,
177.jpg,0,0,1034,208,1254,362,
177.jpg,1,1,1221,274,1419,411,
177.jpg,1,1,1402,294,1618,483,
177.jpg,2,2,1434,485,1680,674,
177.jpg,2,2,1450,675,1693,831,
177.jpg,3,3,1425,834,1708,1032,
177.jpg,4,4,1503,969,1790,1180,
178.jpg,1,1,205,846,508,1129,
178.jpg,4,4,273,593,566,875,
178.jpg,2,2,390,471,643,640,
178.jpg,1,1,422,352,635,544,
178.jpg,1,1,461,162,629,374,
178.jpg,0,0,632,178,803,333,
178.jpg,0,0,809,141,963,314,
178.jpg,0,0,969,124,1106,298,
178.jpg,0,0,1098,150,1282,322,
178.jpg,1,1,1269,136,1440,356,
178.jpg,3,3,1183,371,1374,531,
178.jpg,2,2,1316,280,1541,488,
178.jpg,4,4,1331,422,1660,725,
178.jpg,4,4,1445,685,1748,952,
178.jpg,4,4,1567,909,1812,1166,
179.jpg,1,1,260,404,340,544,
179.jpg,0,0,335,447,411,578,
179.jpg,1,1,385,424,495,618,
179.jpg,1,1,483,407,616,629,
179.jpg,0,0,614,404,776,653,
179.jpg,0,0,783,379,1032,677,
179.jpg,0,0,1038,356,1287,664,
179.jpg,0,0,1298,422,1431,660,
179.jpg,0,0,1434,325,1611,603,
179.jpg,0,0,1611,338,1715,565,
179.jpg,1,1,1769,329,1834,459,
179.jpg,2,2,1611,548,1756,661,
179.jpg,0,0,1499,558,1645,701,
179.jpg,0,0,1364,534,1524,746,
179.jpg,0,0,1190,639,1351,774,
179.jpg,0,0,1012,634,1151,753,
179.jpg,0,0,824,653,960,767,
179.jpg,0,0,650,639,805,776,
179.jpg,0,0,505,612,648,774,
179.jpg,1,1,285,560,444,674,
179.jpg,0,0,408,592,528,722,
18.jpg,1,1,911,366,1214,708,
18.jpg,1,1,673,425,905,752,
18.jpg,4,4,388,438,681,768,
18.jpg,4,4,193,399,414,733,
18.jpg,1,1,82,385,204,645,
18.jpg,2,2,1199,400,1440,722,
18.jpg,0,0,1441,493,1663,675,
18.jpg,0,0,1658,448,1923,665,
18.jpg,0,0,155,691,254,893,
18.jpg,0,0,249,713,354,895,
18.jpg,0,0,338,719,482,939,
18.jpg,0,0,491,766,643,960,
18.jpg,0,0,648,733,843,988,
18.jpg,2,2,869,685,1094,1034,
18.jpg,2,2,1101,656,1352,965,
18.jpg,2,2,1364,663,1579,874,
18.jpg,6,6,1572,645,1876,805,
180.jpg,1,1,715,435,915,690,
180.jpg,0,0,914,431,1116,677,
180.jpg,1,1,1105,398,1245,681,
180.jpg,0,0,1215,448,1282,650,
180.jpg,1,1,835,622,1016,851,
180.jpg,0,0,1002,670,1083,802,
181.jpg,0,0,396,463,501,606,
181.jpg,1,1,506,524,677,672,
181.jpg,2,2,405,610,569,722,
181.jpg,2,2,567,654,811,788,
181.jpg,1,1,680,578,818,715,
181.jpg,1,1,808,554,985,742,
181.jpg,1,1,789,696,961,818,
181.jpg,0,0,973,526,1172,743,
181.jpg,0,0,960,668,1150,861,
181.jpg,0,0,1179,504,1396,752,
181.jpg,0,0,1148,688,1321,867,
181.jpg,0,0,1392,472,1640,757,
181.jpg,0,0,1640,430,1866,723,
181.jpg,0,0,1915,353,1999,640,
181.jpg,0,0,1851,476,1914,690,
181.jpg,0,0,1361,691,1495,832,
182.jpg,0,0,125,544,190,745,
182.jpg,0,0,172,530,235,767,
182.jpg,0,0,209,509,415,797,
182.jpg,0,0,408,493,648,787,
182.jpg,0,0,657,564,858,783,
182.jpg,0,0,866,454,1085,742,
182.jpg,1,1,1103,466,1276,708,
182.jpg,0,0,221,772,274,842,
182.jpg,0,0,280,788,353,856,
182.jpg,0,0,380,774,480,879,
182.jpg,0,0,527,756,643,867,
182.jpg,0,0,664,691,873,909,
182.jpg,0,0,873,675,1090,844,
182.jpg,1,1,1085,671,1293,825,
182.jpg,1,1,1254,561,1367,699,
182.jpg,3,3,1287,644,1519,753,
182.jpg,2,2,1373,512,1566,658,
182.jpg,2,2,1566,444,1698,588,
182.jpg,1,1,1514,585,1685,682,
183.jpg,4,4,401,937,643,1178,
183.jpg,4,4,448,680,703,951,
183.jpg,1,1,556,547,763,709,
183.jpg,1,1,654,384,828,575,
183.jpg,0,0,774,278,931,445,
183.jpg,0,0,921,239,1044,374,
183.jpg,0,0,1045,252,1167,373,
183.jpg,0,0,1170,271,1315,438,
183.jpg,0,0,1279,363,1456,550,
183.jpg,2,2,1344,512,1544,680,
183.jpg,3,3,1382,657,1628,918,
183.jpg,4,4,1466,887,1708,1140,
184.jpg,3,3,390,113,606,291,
184.jpg,2,2,450,263,685,503,
184.jpg,1,1,519,489,722,646,
184.jpg,2,2,573,637,787,810,
184.jpg,0,0,658,798,819,965,
184.jpg,1,1,767,910,934,1082,
184.jpg,0,0,899,989,1083,1154,
184.jpg,0,0,1086,996,1274,1160,
184.jpg,0,0,1227,911,1379,1048,
184.jpg,0,0,1351,818,1519,999,
184.jpg,2,2,1390,685,1602,852,
184.jpg,1,1,1390,527,1599,691,
184.jpg,3,3,1416,287,1654,528,
184.jpg,4,4,1482,107,1708,343,
185.jpg,2,2,186,488,289,661,
185.jpg,2,2,242,657,423,803,
185.jpg,1,1,310,518,448,714,
185.jpg,1,1,442,514,564,696,
185.jpg,1,1,566,504,791,766,
185.jpg,0,0,779,440,1053,810,
185.jpg,0,0,1062,470,1325,786,
185.jpg,0,0,1322,489,1542,731,
185.jpg,0,0,1527,505,1636,627,
185.jpg,0,0,1620,455,1769,684,
185.jpg,0,0,1574,621,1695,773,
185.jpg,0,0,1403,604,1577,807,
185.jpg,0,0,1258,694,1384,856,
185.jpg,0,0,1056,730,1202,844,
185.jpg,0,0,893,731,1032,862,
185.jpg,0,0,722,734,842,873,
185.jpg,0,0,530,686,679,867,
185.jpg,2,2,443,693,528,887,
186.jpg,0,0,643,442,811,609,
186.jpg,2,2,802,454,973,678,
186.jpg,1,1,969,404,1138,712,
186.jpg,0,0,687,579,801,764,
186.jpg,0,0,789,586,856,746,
188.jpg,0,0,134,407,263,654,
188.jpg,0,0,115,418,158,536,
188.jpg,0,0,269,366,463,708,
188.jpg,0,0,461,439,747,756,
188.jpg,0,0,757,517,995,750,
188.jpg,0,0,1019,554,1170,667,
188.jpg,0,0,1187,540,1377,761,
188.jpg,0,0,1358,581,1490,728,
188.jpg,0,0,1485,528,1635,670,
188.jpg,0,0,1158,678,1321,828,
188.jpg,0,0,940,615,1156,848,
188.jpg,0,0,747,649,911,848,
188.jpg,0,0,570,653,738,818,
188.jpg,0,0,441,636,544,805,
189.jpg,2,2,134,28,464,321,
189.jpg,4,4,229,247,536,520,
189.jpg,3,3,297,519,584,749,
189.jpg,2,2,434,737,591,933,
189.jpg,2,2,598,865,822,1070,
189.jpg,2,2,826,955,1092,1209,
189.jpg,1,1,1077,937,1345,1149,
189.jpg,1,1,1335,862,1572,1031,
189.jpg,0,0,1516,751,1648,894,
189.jpg,0,0,1488,513,1765,737,
189.jpg,1,1,1501,349,1788,523,
189.jpg,2,2,1498,86,1846,371,
19.jpg,6,6,1576,1096,1881,1295,
19.jpg,5,5,1543,845,1832,1106,
19.jpg,1,1,1516,656,1770,831,
19.jpg,2,2,1435,470,1698,645,
19.jpg,1,1,1354,255,1587,480,
19.jpg,1,1,1220,139,1408,338,
19.jpg,1,1,991,48,1237,285,
19.jpg,1,1,749,43,993,278,
19.jpg,1,1,572,125,770,315,
19.jpg,2,2,408,253,663,483,
19.jpg,1,1,313,436,576,643,
19.jpg,2,2,244,623,510,827,
19.jpg,5,5,211,821,487,1108,
19.jpg,6,6,160,1062,441,1283,
190.jpg,4,4,45,734,430,1124,
190.jpg,1,1,209,542,499,786,
190.jpg,4,4,1488,949,1865,1247,
190.jpg,0,0,1460,715,1782,945,
190.jpg,0,0,1431,475,1711,717,
190.jpg,0,0,1373,256,1622,488,
190.jpg,0,0,1233,151,1444,349,
190.jpg,1,1,1063,100,1264,301,
190.jpg,0,0,858,97,1061,306,
190.jpg,0,0,652,121,855,329,
190.jpg,1,1,454,192,699,440,
190.jpg,1,1,314,373,580,637,
191.jpg,0,0,131,384,194,561,
191.jpg,1,1,179,392,260,590,
191.jpg,3,3,251,412,364,636,
191.jpg,2,2,513,364,713,636,
191.jpg,2,2,1288,391,1476,647,
191.jpg,2,2,1649,369,1803,613,
191.jpg,2,2,1803,365,1887,567,
191.jpg,1,1,1482,324,1681,647,
191.jpg,0,0,998,332,1291,658,
191.jpg,0,0,706,305,1003,660,
191.jpg,1,1,384,618,547,830,
191.jpg,1,1,557,613,719,836,
191.jpg,1,1,296,613,380,771,
191.jpg,1,1,163,574,298,749,
191.jpg,1,1,719,634,901,814,
191.jpg,1,1,899,638,1070,803,
191.jpg,0,0,1059,650,1241,814,
191.jpg,1,1,1246,604,1417,817,
191.jpg,2,2,1420,615,1584,816,
191.jpg,1,1,1589,565,1759,773,
191.jpg,1,1,1756,545,1928,807,
191.jpg,2,2,1885,264,1999,473,
194.jpg,3,3,151,996,466,1281,
194.jpg,2,2,238,663,494,854,
194.jpg,1,1,308,455,568,676,
194.jpg,1,1,408,279,623,504,
194.jpg,0,0,564,180,747,361,
194.jpg,1,1,723,122,961,327,
194.jpg,1,1,964,123,1212,301,
194.jpg,3,3,1219,183,1373,338,
194.jpg,2,2,1332,279,1537,493,
194.jpg,6,6,1404,451,1655,677,
194.jpg,3,3,1482,639,1727,845,
194.jpg,2,2,1497,807,1811,1138,
194.jpg,3,3,1524,1073,1834,1287,
195.jpg,2,2,227,561,452,818,
195.jpg,1,1,372,737,585,973,
195.jpg,0,0,518,896,708,1108,
195.jpg,4,4,88,0,359,191,
195.jpg,0,0,651,1010,824,1194,
195.jpg,0,0,803,1099,952,1241,
195.jpg,0,0,956,1080,1104,1232,
195.jpg,0,0,1104,1061,1272,1227,
195.jpg,0,0,1236,986,1426,1188,
