image,class_id,class_name,xmin,ymin,xmax,ymax,score
anonymous_003-008-1119-01_1732368732116_Mandibular_View.jpg,0,0,55,197,280,392,
anonymous_003-008-1119-01_1732368732116_Mandibular_View.jpg,0,0,65,387,312,606,
anonymous_003-008-1119-01_1732368732116_Mandibular_View.jpg,0,0,1100,451,1317,670,
anonymous_003-008-1119-01_1732368732116_Mandibular_View.jpg,0,0,1147,285,1344,469,
anonymous_003-008-1131-01_1732527801310_Frontal_View.jpg,0,0,69,305,150,408,
anonymous_003-008-1132-00_1732528430246_Mandibular_View.jpg,0,0,63,351,316,584,
anonymous_003-008-1132-00_1732528430246_Mandibular_View.jpg,0,0,1036,263,1287,516,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,124,464,404,696,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,79,664,338,817,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,2,720,327,1004,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,17,956,308,1139,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,1204,454,1486,678,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,1283,612,1557,790,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,1307,717,1617,981,
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,0,0,1323,948,1613,1114,
anonymous_003-008-1137-01_1732535092563_Maxillary_Occlusal_View.jpg,0,0,105,570,342,787,
anonymous_003-008-1137-01_1732535092563_Maxillary_Occlusal_View.jpg,0,0,1087,340,1274,535,
anonymous_003-008-1137-01_1732535092563_Maxillary_Occlusal_View.jpg,0,0,1142,492,1379,713,
anonymous_003-008-1152-01_1732614762131_Mandibular_View.jpg,0,0,16,111,240,294,
anonymous_003-008-1152-01_1732614762131_Mandibular_View.jpg,0,0,1025,94,1247,290,
anonymous_003-008-1152-01_1732614762131_Mandibular_View.jpg,0,0,975,266,1204,476,
anonymous_003-008-1152-01_1732614762131_Mandibular_View.jpg,0,0,34,284,274,492,
anonymous_003-008-1158-01_1732623667368_Mandibular_View.jpg,0,0,26,217,242,420,
anonymous_003-008-1158-01_1732623667368_Mandibular_View.jpg,0,0,85,386,315,589,
anonymous_003-008-1158-01_1732623667368_Mandibular_View.jpg,0,0,996,319,1203,521,
anonymous_003-008-1158-01_1732623667368_Mandibular_View.jpg,0,0,1045,147,1245,351,
anonymous_003-008-1183-01_1732710009967_Mandibular_View.jpg,0,0,1294,116,1492,279,
anonymous_003-008-1183-01_1732710009967_Mandibular_View.jpg,0,0,1217,278,1478,525,
anonymous_003-008-1183-01_1732710009967_Mandibular_View.jpg,0,0,51,332,352,628,
anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,0,0,1037,193,1209,313,
anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,0,0,979,296,1196,515,
anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,0,0,49,287,272,505,
anonymous_003-008-1185-01_1732712307535_Mandibular_View.jpg,0,0,24,134,231,347,
anonymous_003-008-1185-01_1732712307535_Mandibular_View.jpg,0,0,1163,167,1356,351,
anonymous_003-008-1185-01_1732712307535_Mandibular_View.jpg,0,0,67,317,309,541,
anonymous_003-008-1185-01_1732712307535_Mandibular_View.jpg,0,0,1099,331,1317,528,
anonymous_003-008-1188-00_1732714947165_Left_Lateral_View.jpg,0,0,0,1,0,2,
anonymous_003-008-1188-00_1732714947165_Left_Lateral_View.jpg,0,0,1,2,2,2,
anonymous_003-008-1188-00_1732714947165_Left_Lateral_View.jpg,0,0,0,2,0,2,
anonymous_003-008-1188-00_1732714947165_Left_Lateral_View.jpg,0,0,1,2,2,2,
anonymous_003-008-1188-00_1732714947165_Left_Lateral_View.jpg,0,0,1,1,2,2,
anonymous_003-008-1203-01_1732790749679_Maxillary_Occlusal_View.jpg,0,0,1200,845,1500,1024,
anonymous_003-008-1203-01_1732790749679_Maxillary_Occlusal_View.jpg,0,0,1176,528,1418,678,
anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,0,0,99,106,335,323,
anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,0,0,127,282,382,482,
anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,0,0,182,451,382,596,
anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,0,0,1132,252,1386,462,
anonymous_003-008-1244-01_1732962596526_Mandibular_View.jpg,0,0,12,183,205,392,
anonymous_003-008-1244-01_1732962596526_Mandibular_View.jpg,0,0,48,334,299,572,
anonymous_003-008-1244-01_1732962596526_Mandibular_View.jpg,0,0,150,501,332,686,
anonymous_003-008-1244-01_1732962596526_Mandibular_View.jpg,0,0,1125,324,1353,544,
anonymous_003-008-1244-01_1732962596526_Mandibular_View.jpg,0,0,1198,174,1378,359,
anonymous_003-008-1246-01_1732965077773_Mandibular_View.jpg,0,0,115,68,351,295,
anonymous_003-008-1246-01_1732965077773_Mandibular_View.jpg,0,0,158,262,432,493,
anonymous_003-008-1246-01_1732965077773_Mandibular_View.jpg,0,0,1141,232,1405,454,
anonymous_003-008-1247-00_1732965457605_Maxillary_Occlusal_View.jpg,0,0,58,671,349,900,
anonymous_003-008-1270-01_1733137830204_Mandibular_View.jpg,0,0,27,172,219,378,
anonymous_003-008-1270-01_1733137830204_Mandibular_View.jpg,0,0,63,360,285,571,
anonymous_003-008-1270-01_1733137830204_Mandibular_View.jpg,0,0,1009,318,1227,543,
anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,0,0,43,258,256,467,
anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,0,0,82,433,319,658,
anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,0,0,1086,394,1342,623,
anonymous_003-008-1308-00_1733401560725_Maxillary_Occlusal_View.jpg,0,0,110,529,347,686,
anonymous_003-008-1308-00_1733401560725_Maxillary_Occlusal_View.jpg,0,0,1123,592,1358,750,
anonymous_003-008-1308-00_1733401560725_Maxillary_Occlusal_View.jpg,0,0,1135,708,1414,927,
anonymous_003-008-1308-00_1733401560725_Maxillary_Occlusal_View.jpg,0,0,76,646,326,881,
anonymous_003-008-1322-01_1733477951014_Mandibular_View.jpg,0,0,16,126,209,318,
anonymous_003-008-1322-01_1733477951014_Mandibular_View.jpg,0,0,876,139,1069,343,
anonymous_003-008-1322-01_1733477951014_Mandibular_View.jpg,0,0,52,292,260,491,
anonymous_003-008-1322-01_1733477951014_Mandibular_View.jpg,0,0,838,325,1045,503,
anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,0,0,22,485,270,720,
anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,0,0,20,664,242,825,
anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,0,0,972,563,1215,764,
anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,0,0,132,283,341,436,
anonymous_003-008-1323-00_1733478439118_Maxillary_Occlusal_View.jpg,0,0,15,601,290,827,
anonymous_003-008-1323-00_1733478439118_Maxillary_Occlusal_View.jpg,0,0,35,775,288,931,
anonymous_003-008-1323-00_1733478439118_Maxillary_Occlusal_View.jpg,0,0,1072,605,1336,838,
anonymous_003-008-1323-00_1733478439118_Maxillary_Occlusal_View.jpg,0,0,1045,499,1255,639,
anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,0,0,1051,143,1255,381,
anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,0,0,988,317,1212,555,
anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,0,0,65,295,296,519,
anonymous_003-008-1328-01_1733490534115_Mandibular_View.jpg,0,0,58,246,254,412,
anonymous_003-008-1328-01_1733490534115_Mandibular_View.jpg,0,0,21,103,199,260,
anonymous_003-008-1347-01_1733569500704_Mandibular_View.jpg,0,0,28,147,256,370,
anonymous_003-008-1347-01_1733569500704_Mandibular_View.jpg,0,0,83,322,313,564,
anonymous_003-008-1347-01_1733569500704_Mandibular_View.jpg,0,0,967,296,1170,508,
anonymous_003-008-1372-00_1733740703713_Maxillary_Occlusal_View.jpg,0,0,1203,725,1503,978,
anonymous_003-008-1372-00_1733740703713_Maxillary_Occlusal_View.jpg,0,0,1267,939,1528,1112,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,116,495,341,671,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,69,636,293,772,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,33,758,295,940,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,64,904,324,1041,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,1166,460,1372,616,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,1233,582,1431,716,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View.jpg,0,0,1264,673,1494,877,
anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,0,0,32,81,254,284,
anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,0,0,69,244,315,475,
anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,0,0,155,428,336,606,
anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,0,0,1001,95,1181,298,
anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,0,0,932,264,1149,508,
anonymous_003-008-1459-01_1734087695402_Maxillary_Occlusal_View.jpg,0,0,843,75,988,253,
anonymous_003-008-562-01_1728904090342_Mandibular_View.jpg,0,0,77,273,327,497,
anonymous_003-008-562-01_1728904090342_Mandibular_View.jpg,0,0,108,477,403,714,
anonymous_003-008-562-01_1728904090342_Mandibular_View.jpg,0,0,1377,308,1618,495,
anonymous_003-008-562-01_1728904090342_Mandibular_View.jpg,0,0,1349,490,1601,723,
anonymous_003-008-564-01_1728907238496_Maxillary_Occlusal_View.jpg,0,0,98,1026,415,1250,
anonymous_003-008-564-01_1728907238496_Maxillary_Occlusal_View.jpg,0,0,1436,789,1767,1056,
anonymous_003-008-564-01_1728907238496_Maxillary_Occlusal_View.jpg,0,0,95,781,437,1072,
anonymous_003-008-564-01_1728907238496_Maxillary_Occlusal_View.jpg,0,0,1475,1050,1753,1209,
anonymous_003-008-564-01_1728907238496_Maxillary_Occlusal_View.jpg,0,0,1396,684,1648,828,
anonymous_003-008-566-01_1728910029994_Mandibular_View.jpg,0,0,75,211,310,400,
anonymous_003-008-566-01_1728910029994_Mandibular_View.jpg,0,0,1215,206,1427,407,
anonymous_003-008-566-01_1728910029994_Mandibular_View.jpg,0,0,1160,391,1392,562,
anonymous_003-008-566-01_1728910029994_Mandibular_View.jpg,0,0,103,393,356,606,
anonymous_003-008-566-01_1728910029994_Mandibular_View.jpg,0,0,1131,563,1315,702,
anonymous_003-008-566-01_1728910029994_Mandibular_View.jpg,0,0,175,567,370,727,
anonymous_003-008-568-01_1728912404651_Maxillary_Occlusal_View.jpg,0,0,92,968,429,1213,
anonymous_003-008-597-00_1729002988805_Maxillary_Occlusal_View.jpg,0,0,1178,535,1412,692,
anonymous_003-008-597-00_1729002988805_Maxillary_Occlusal_View.jpg,0,0,1214,656,1525,890,
anonymous_003-008-597-00_1729002988805_Maxillary_Occlusal_View.jpg,0,0,1310,820,1565,1022,
anonymous_003-008-614-01_1729074200376_Mandibular_View.jpg,0,0,67,259,298,459,
anonymous_003-008-614-01_1729074200376_Mandibular_View.jpg,0,0,1202,192,1403,424,
anonymous_003-008-614-01_1729074200376_Mandibular_View.jpg,0,0,1127,354,1352,568,
anonymous_003-008-614-01_1729074200376_Mandibular_View.jpg,0,0,1076,535,1279,711,
anonymous_003-008-614-01_1729074200376_Mandibular_View.jpg,0,0,117,435,367,668,
anonymous_003-008-619-00_1729080900725_Maxillary_Occlusal_View.jpg,0,0,39,680,313,922,
anonymous_003-008-619-00_1729080900725_Maxillary_Occlusal_View.jpg,0,0,1175,680,1447,875,
anonymous_003-008-621-00_1729084830092_Frontal_View.jpg,0,0,516,107,697,327,
anonymous_003-008-621-00_1729084830092_Frontal_View.jpg,0,0,898,283,1019,407,
anonymous_003-008-621-00_1729084830092_Frontal_View.jpg,0,0,313,81,514,323,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View.jpg,0,0,138,630,380,777,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View.jpg,0,0,72,730,338,954,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View.jpg,0,0,112,927,352,1056,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View.jpg,0,0,1280,662,1492,798,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View.jpg,0,0,1309,787,1552,968,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View.jpg,0,0,1328,947,1549,1087,
anonymous_003-008-650-00_1729167733200_Maxillary_Occlusal_View.jpg,0,0,1184,751,1416,941,
anonymous_003-008-650-00_1729167733200_Maxillary_Occlusal_View.jpg,0,0,107,517,324,676,
anonymous_003-008-655-01_1729173697243_Mandibular_View.jpg,0,0,1013,82,1221,285,
anonymous_003-008-655-01_1729173697243_Mandibular_View.jpg,0,0,207,417,359,575,
anonymous_003-008-655-01_1729173697243_Mandibular_View.jpg,0,0,956,393,1095,561,
anonymous_003-008-655-01_1729173697243_Mandibular_View.jpg,0,0,34,97,276,296,
anonymous_003-008-655-01_1729173697243_Mandibular_View.jpg,0,0,116,262,318,446,
anonymous_003-008-655-01_1729173697243_Mandibular_View.jpg,0,0,986,249,1171,424,
anonymous_003-008-679-00_1729249395420_Right_Lateral_View.jpg,0,0,414,422,544,568,
anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,0,0,27,145,232,363,
anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,0,0,71,318,317,531,
anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,0,0,1056,89,1281,273,
anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,0,0,1047,265,1281,477,
anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,0,0,1034,450,1236,631,
anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,0,0,1221,645,1488,785,
anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,0,0,1255,757,1513,955,
anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,0,0,146,620,378,791,
anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,0,0,73,732,338,962,
anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,0,0,163,455,423,647,
anonymous_003-008-685-00_1729257675748_Maxillary_Occlusal_View.jpg,0,0,1443,801,1722,971,
anonymous_003-008-726-01_1729515883716_Mandibular_View.jpg,0,0,71,432,237,616,
anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,0,0,29,95,175,230,
anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,0,0,28,213,206,348,
anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,0,0,754,159,907,287,
anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,0,0,723,251,884,399,
anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,0,0,88,316,217,416,
anonymous_003-008-742-01_1729599198761_Mandibular_View.jpg,0,0,31,97,202,268,
anonymous_003-008-742-01_1729599198761_Mandibular_View.jpg,0,0,86,238,262,396,
anonymous_003-008-742-01_1729599198761_Mandibular_View.jpg,0,0,877,81,1039,248,
anonymous_003-008-742-01_1729599198761_Mandibular_View.jpg,0,0,831,223,1005,393,
anonymous_003-008-743-00_1729599647750_Mandibular_View.jpg,0,0,37,233,230,386,
anonymous_003-008-743-00_1729599647750_Mandibular_View.jpg,0,0,101,368,298,518,
anonymous_003-008-743-00_1729599647750_Mandibular_View.jpg,0,0,962,242,1143,391,
anonymous_003-008-743-00_1729599647750_Mandibular_View.jpg,0,0,927,374,1112,536,
anonymous_003-008-799-00_1729861944603_Maxillary_Occlusal_View.jpg,0,0,130,386,356,616,
anonymous_003-008-799-00_1729861944603_Maxillary_Occlusal_View.jpg,0,0,1312,631,1561,835,
anonymous_003-008-801-00_1729865168164_Mandibular_View.jpg,0,0,991,240,1218,459,
anonymous_003-008-801-00_1729865168164_Mandibular_View.jpg,0,0,38,167,274,372,
anonymous_003-008-816-00_1729939059509_Maxillary_Occlusal_View.jpg,0,0,1416,636,1666,840,
anonymous_003-008-816-00_1729939059509_Right_Lateral_View.jpg,0,0,291,366,556,498,
anonymous_003-008-820-00_1729944688530_Maxillary_Occlusal_View.jpg,0,0,41,771,370,1046,
anonymous_003-008-820-00_1729944688530_Maxillary_Occlusal_View.jpg,0,0,94,630,385,833,
anonymous_003-008-820-00_1729944688530_Maxillary_Occlusal_View.jpg,0,0,1367,683,1639,864,
anonymous_003-008-820-00_1729944688530_Maxillary_Occlusal_View.jpg,0,0,1375,822,1675,1064,
anonymous_003-008-822-00_1729947030203_Maxillary_Occlusal_View.jpg,0,0,1337,1036,1640,1197,
anonymous_003-008-823-01_1729949111612_Maxillary_Occlusal_View.jpg,0,0,63,1058,451,1339,
anonymous_003-008-840-01_1730109774881_Mandibular_View.jpg,0,0,66,197,313,392,
anonymous_003-008-840-01_1730109774881_Mandibular_View.jpg,0,0,1010,174,1242,351,
anonymous_003-008-846-01_1730116835568_Mandibular_View.jpg,0,0,95,224,314,433,
anonymous_003-008-850-01_1730122161166_Maxillary_Occlusal_View.jpg,0,0,1202,628,1465,858,
anonymous_003-008-855-01_1730197185524_Maxillary_Occlusal_View.jpg,0,0,1132,565,1399,806,
anonymous_003-008-855-01_1730197185524_Maxillary_Occlusal_View.jpg,0,0,117,498,398,756,
anonymous_003-008-855-01_1730197185524_Maxillary_Occlusal_View.jpg,0,0,1150,788,1427,1001,
anonymous_003-008-859-01_1730202467399_Left_Lateral_View.jpg,0,0,533,216,637,286,
anonymous_003-008-859-01_1730202467399_Left_Lateral_View.jpg,0,0,563,148,652,228,
anonymous_003-008-860-00_1730202956330_Mandibular_View.jpg,0,0,952,212,1130,361,
anonymous_003-008-860-00_1730202956330_Mandibular_View.jpg,0,0,936,313,1109,482,
anonymous_003-008-860-00_1730202956330_Mandibular_View.jpg,0,0,27,127,187,282,
anonymous_003-008-860-00_1730202956330_Mandibular_View.jpg,0,0,45,248,230,405,
anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,0,0,1339,652,1580,834,
anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,0,0,82,634,346,868,
anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,0,0,1318,514,1513,663,
anonymous_003-008-930-01_1730717194382_Maxillary_Occlusal_View.jpg,0,0,79,644,348,882,
anonymous_003-008-931-00_1730717738893_Mandibular_View.jpg,0,0,41,75,231,244,
anonymous_003-008-931-00_1730717738893_Mandibular_View.jpg,0,0,64,211,282,408,
anonymous_003-008-931-00_1730717738893_Mandibular_View.jpg,0,0,1105,53,1309,215,
anonymous_003-008-933-00_1730720839388_Mandibular_View.jpg,0,0,928,113,1095,283,
anonymous_003-008-933-00_1730720839388_Mandibular_View.jpg,0,0,902,272,1064,469,
anonymous_003-008-937-00_1730727374307_Mandibular_View.jpg,0,0,966,319,1160,491,
anonymous_003-008-937-00_1730727374307_Mandibular_View.jpg,0,0,1002,175,1177,335,
anonymous_003-008-939-00_1730729761767_Mandibular_View.jpg,0,0,838,205,1020,385,
anonymous_003-008-939-00_1730729761767_Mandibular_View.jpg,0,0,774,467,909,628,
anonymous_003-008-939-00_1730729761767_Mandibular_View.jpg,0,0,778,346,952,502,
anonymous_003-008-974-01_1730891946552_Maxillary_Occlusal_View.jpg,0,0,59,671,335,875,
anonymous_003-008-974-01_1730891946552_Maxillary_Occlusal_View.jpg,0,0,1298,922,1611,1132,
anonymous_003-008-975-00_1730892499976_Maxillary_Occlusal_View.jpg,0,0,1157,620,1395,798,
anonymous_003-008-975-00_1730892499976_Maxillary_Occlusal_View.jpg,0,0,20,553,282,749,
anonymous_003-008-975-00_1730892499976_Maxillary_Occlusal_View.jpg,0,0,1148,776,1415,958,
anonymous_003-008-997-00_1730975206077_Mandibular_View.jpg,0,0,34,243,223,407,
anonymous_003-008-997-00_1730975206077_Mandibular_View.jpg,0,0,72,370,286,558,
anonymous_003-008-997-00_1730975206077_Mandibular_View.jpg,0,0,926,444,1135,620,
anonymous_003-008-997-00_1730975206077_Mandibular_View.jpg,0,0,977,339,1150,476,
anonymous_003-009-1191-01_1732772473264_Mandibular_View.jpg,0,0,298,187,804,641,
anonymous_003-009-1191-01_1732772473264_Mandibular_View.jpg,0,0,2561,62,3036,468,
anonymous_003-009-1191-01_1732772473264_Mandibular_View.jpg,0,0,361,576,866,1046,
anonymous_003-009-1193-01_1732775352351_Mandibular_View.jpg,0,0,156,156,588,514,
anonymous_003-009-1196-00_1732780449325_Maxillary_Occlusal_View.jpg,0,0,1746,621,2169,902,
anonymous_003-009-1196-00_1732780449325_Maxillary_Occlusal_View.jpg,0,0,1875,773,2277,1046,
anonymous_003-009-1196-00_1732780449325_Maxillary_Occlusal_View.jpg,0,0,1913,958,2348,1308,
anonymous_003-009-1196-00_1732780449325_Maxillary_Occlusal_View.jpg,0,0,184,794,563,1046,
anonymous_003-009-1196-00_1732780449325_Maxillary_Occlusal_View.jpg,0,0,102,1177,475,1402,
anonymous_003-009-1197-01_1732783016757_Mandibular_View.jpg,0,0,2473,291,3042,812,
anonymous_003_007_335_01_1728014331472_Maxillary_Occlusal_View.jpg,0,0,87,1401,585,1816,
anonymous_003_007_336_00_1728015022130_Mandibular_View.jpg,0,0,1374,169,1695,429,
anonymous_003_007_336_00_1728015022130_Mandibular_View.jpg,0,0,164,134,489,397,
anonymous_003_007_392_01_1728361981214_Maxillary_Occlusal_View.jpg,0,0,810,867,1283,1188,
anonymous_003_007_392_01_1728361981214_Maxillary_Occlusal_View.jpg,0,0,644,1403,1147,1806,
anonymous_003_007_392_01_1728361981214_Maxillary_Occlusal_View.jpg,0,0,2474,1194,2986,1609,
anonymous_003_007_394_01_1728366298014_Mandibular_View.jpg,0,0,239,333,598,696,
anonymous_003_007_394_01_1728366298014_Mandibular_View.jpg,0,0,1654,109,1937,407,
anonymous_003_007_394_01_1728366298014_Mandibular_View.jpg,0,0,1570,368,1919,727,
anonymous_003_007_407_01_1728377720875_Maxillary_Occlusal_View.jpg,0,0,2035,1072,2437,1390,
anonymous_003_007_418_01_1728450994783_Mandibular_View.jpg,0,0,117,46,331,265,
anonymous_003_007_418_01_1728450994783_Mandibular_View.jpg,0,0,180,221,440,433,
anonymous_003_007_418_01_1728450994783_Mandibular_View.jpg,0,0,265,367,566,612,
anonymous_003_007_418_01_1728450994783_Mandibular_View.jpg,0,0,1600,21,1851,240,
anonymous_003_007_418_01_1728450994783_Mandibular_View.jpg,0,0,1565,216,1831,393,
anonymous_003_007_418_01_1728450994783_Mandibular_View.jpg,0,0,1523,382,1810,580,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,128,11,347,205,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,187,179,438,383,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,251,321,535,520,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,1552,58,1784,260,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,1489,234,1745,421,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,1428,383,1701,607,
anonymous_003_007_419_00_1728451706078_Mandibular_View.jpg,0,0,1373,530,1596,697,
anonymous_003_007_426_01_1728463017437_Mandibular_View.jpg,0,0,52,104,426,506,
anonymous_003_007_426_01_1728463017437_Mandibular_View.jpg,0,0,196,394,565,806,
anonymous_003_007_426_01_1728463017437_Mandibular_View.jpg,0,0,1641,313,1962,691,
anonymous_003_007_426_01_1728463017437_Mandibular_View.jpg,0,0,1756,45,2030,393,
anonymous_003_007_452_00_1728544673959_Maxillary_Occlusal_View.jpg,0,0,1419,552,1691,695,
anonymous_003_007_452_00_1728544673959_Maxillary_Occlusal_View.jpg,0,0,219,533,488,721,
anonymous_003_007_452_00_1728544673959_Maxillary_Occlusal_View.jpg,0,0,1457,649,1768,892,
anonymous_003_007_464_00_1728568449512_Mandibular_View.jpg,0,0,1099,358,1361,567,
anonymous_003_007_464_00_1728568449512_Mandibular_View.jpg,0,0,1184,205,1404,399,
anonymous_003_007_464_00_1728568449512_Mandibular_View.jpg,0,0,23,226,233,412,
anonymous_003_007_467_01_1728619862956_Maxillary_Occlusal_View.jpg,0,0,1561,749,1942,1062,
anonymous_003_007_467_01_1728619862956_Maxillary_Occlusal_View.jpg,0,0,1590,656,1909,803,
anonymous_003_007_467_01_1728619862956_Maxillary_Occlusal_View.jpg,0,0,1599,1022,1914,1184,
anonymous_003_007_467_01_1728619862956_Maxillary_Occlusal_View.jpg,0,0,135,1105,452,1322,
anonymous_003_007_470_00_1728624071317_Mandibular_View.jpg,0,0,172,155,443,384,
anonymous_003_007_470_00_1728624071317_Mandibular_View.jpg,0,0,218,349,497,609,
anonymous_003_007_470_00_1728624071317_Mandibular_View.jpg,0,0,286,561,486,773,
anonymous_003_007_470_00_1728624071317_Mandibular_View.jpg,0,0,1428,130,1709,383,
anonymous_003_007_470_00_1728624071317_Mandibular_View.jpg,0,0,1343,318,1652,627,
anonymous_003_007_470_00_1728624071317_Right_Lateral_View.jpg,0,0,281,258,450,413,
anonymous_003_007_499_01_1728704917370_Maxillary_Occlusal_View.jpg,0,0,1858,1108,2286,1436,
anonymous_003_007_503_01_1728710183853_Mandibular_View.jpg,0,0,128,86,508,406,
anonymous_003_007_503_01_1728710183853_Mandibular_View.jpg,0,0,190,350,598,696,
anonymous_003_007_503_01_1728710183853_Mandibular_View.jpg,0,0,290,629,623,840,
anonymous_003_007_503_01_1728710183853_Mandibular_View.jpg,0,0,1857,91,2221,399,
anonymous_003_007_503_01_1728710183853_Mandibular_View.jpg,0,0,1759,358,2136,673,
anonymous_003_007_503_01_1728710183853_Mandibular_View.jpg,0,0,1762,632,2069,855,
anonymous_003_007_505_01_1728712510089_Maxillary_Occlusal_View.jpg,0,0,374,504,749,788,
anonymous_003_007_505_01_1728712510089_Maxillary_Occlusal_View.jpg,0,0,2068,1250,2468,1471,
anonymous_003_007_505_01_1728712510089_Maxillary_Occlusal_View.jpg,0,0,178,971,653,1329,
anonymous_003_007_505_01_1728712510089_Maxillary_Occlusal_View.jpg,0,0,2051,992,2478,1308,
anonymous_003_007_507_01_1728715242584_Left_Lateral_View.jpg,0,0,541,609,764,792,
anonymous_003_007_509_00_1728715858343_Right_Lateral_View.jpg,0,0,331,540,553,710,
anonymous_003_007_513_01_1728721702956_Mandibular_View.jpg,0,0,241,339,609,675,
anonymous_003_007_513_01_1728721702956_Mandibular_View.jpg,0,0,298,583,702,939,
anonymous_003_007_513_01_1728721702956_Mandibular_View.jpg,0,0,1926,319,2245,592,
anonymous_003_007_513_01_1728721702956_Mandibular_View.jpg,0,0,1868,535,2232,849,
anonymous_003_007_513_01_1728721702956_Maxillary_Occlusal_View.jpg,0,0,60,1030,367,1285,
anonymous_003_007_513_01_1728721702956_Maxillary_Occlusal_View.jpg,0,0,139,780,486,1097,
anonymous_003_007_513_01_1728721702956_Maxillary_Occlusal_View.jpg,0,0,260,606,546,833,
anonymous_003_007_513_01_1728721702956_Maxillary_Occlusal_View.jpg,0,0,1603,678,1915,861,
