image_id,x,y,w,h,gt_icdas,y_ge1,mask_ge1,y_ge2,mask_ge2,y_ge3,mask_ge3,y_ge4,mask_ge4,y_ge5,mask_ge5,y_ge6,mask_ge6
414e441d-281.jpg,319.3811,577.0765,46.5654,105.7556,0,0,1,0,1,0,1,0,1,0,1,0,1
414e441d-281.jpg,303.7084,584.189,60.8129,101.2932,0,0,1,0,1,0,1,0,1,0,1,0,1
414e441d-281.jpg,304.2993,587.2793,62.9556,98.6033,0,0,1,0,1,0,1,0,1,0,1,0,1
414e441d-281.jpg,301.9557,594.2978,64.2027,94.5121,0,0,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,234.8477,379.4128,126.0181,218.6105,1,1,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,90.7486,535.1468,95.7301,85.5879,2,1,1,1,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,438.3744,547.8502,310.3767,224.0757,3,1,1,1,1,1,1,0,1,0,1,0,1
42d89c9a-196.jpg,338.716,343.9777,195.5059,262.434,1,1,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1628.8408,409.0819,136.9816,229.6148,1,1,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1736.3621,430.3645,89.2876,190.5563,1,1,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1790.3419,412.9704,112.2025,177.4647,1,1,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1696.502,597.2989,126.8501,127.7435,1,1,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,629.8566,589.5448,122.5325,92.8223,0,0,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,630.6849,589.9901,121.3255,93.1878,0,0,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1791.2666,0.0,208.7334,82.4415,0,0,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1796.2582,0.0,203.7418,86.0446,0,0,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1773.4238,0.0,226.5762,77.7605,0,0,1,0,1,0,1,0,1,0,1,0,1
42d89c9a-196.jpg,1856.5349,984.5764,143.4651,279.0466,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,611.2982,382.3876,294.6511,312.3783,1,1,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,860.4258,458.0756,229.3962,278.8908,1,1,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1081.4615,471.2119,214.1772,292.1357,1,1,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1266.5121,509.8665,162.7516,208.7266,1,1,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1423.6073,486.5107,213.0317,150.2395,4,1,1,1,1,1,1,1,1,0,1,0,1
446b990b-140.jpg,1412.6162,597.5848,165.9989,165.735,1,1,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1570.274,519.1593,100.0239,131.6218,4,1,1,1,1,1,1,1,1,0,1,0,1
446b990b-140.jpg,1622.8264,483.5157,72.7882,78.8643,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1623.3395,486.1266,69.4625,77.2814,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1630.3419,484.5816,66.8258,82.9516,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1622.9568,485.4559,73.024,78.6926,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1622.0696,484.9359,70.6809,79.6621,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1630.5361,486.7317,65.1324,77.8388,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1622.391,486.3956,70.9446,77.3325,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1622.11,485.8697,71.5988,78.7812,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1626.2369,481.6999,72.0538,86.0437,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1630.8258,486.0238,65.6449,78.9164,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1627.9709,490.0301,65.0752,78.1238,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1627.6371,483.7503,69.5332,94.447,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1629.0697,487.7833,65.8188,74.4118,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1622.4117,485.9115,70.7534,77.2112,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1620.3186,485.0128,74.2706,79.8028,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1621.0931,485.709,71.7976,79.2435,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1619.6785,485.2281,77.0867,78.3812,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1628.6025,491.4077,65.3264,72.1653,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1623.2994,487.0664,69.8547,75.6248,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1619.7618,483.7187,74.2611,82.2562,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1623.3165,486.8501,69.1903,75.4431,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1633.6506,489.0437,61.3495,73.5285,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1629.9166,484.628,68.0316,81.8387,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,357.5829,0.1733,472.2853,249.7843,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,346.721,0.469,480.0823,251.5724,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1634.3098,477.9671,66.095,103.604,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1651.5,516.0995,113.1443,203.8497,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,590.769,1277.3706,204.0268,22.6294,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,894.7339,0.0342,204.9082,33.0101,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,581.8599,1275.0765,199.6695,24.9235,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,902.8529,0.0537,192.3719,30.3116,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1618.2224,486.1896,76.6151,78.3066,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1618.9507,482.5703,73.6187,88.6284,0,0,1,0,1,0,1,0,1,0,1,0,1
446b990b-140.jpg,1620.1643,486.3095,71.8136,89.1482,0,0,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,962.982,382.1109,322.7693,334.271,1,1,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,302.1544,599.1776,240.0952,221.9849,1,1,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,109.3373,498.9124,182.4372,186.3634,1,1,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,679.2866,394.16,299.655,331.1228,1,1,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,1932.3242,370.252,66.1228,158.476,0,0,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,265.7136,609.0656,53.8333,105.9429,0,0,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,1933.6289,360.2186,65.0577,183.9365,0,0,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,580.8203,0.0,167.0999,20.6405,0,0,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,1930.1157,379.6623,69.2668,154.3263,0,0,1,0,1,0,1,0,1,0,1,0,1
44ea1618-6.jpg,265.329,619.3345,55.6398,91.9878,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,6.4541,627.8642,270.192,230.6378,2,1,1,1,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,833.254,0.0002,534.7266,119.21,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,858.0014,0.0,512.1817,124.1788,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,826.8358,0.0,541.9348,125.3401,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,785.3503,0.0,579.2124,118.5638,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,1921.8296,262.9109,78.1704,350.9974,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,1213.5255,1132.6212,319.0209,167.3788,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,1189.5166,0.071,162.667,24.9491,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,1211.4489,0.0509,146.246,23.2854,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,1919.3584,266.9697,80.6416,366.4474,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,873.339,0.1436,493.1461,116.6117,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,776.5812,0.0,587.7291,127.2439,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,0.0,0.0,0.3431,239.1208,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,0.0,1261.1017,94.5816,38.8983,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,1922.6986,248.9601,77.3014,348.9292,0,0,1,0,1,0,1,0,1,0,1,0,1
453f45eb-80.jpg,989.339,0.0,382.7125,110.9581,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,114.48,941.1482,310.1697,304.3281,3,1,1,1,1,1,1,0,1,0,1,0,1
45813cc2-57.jpg,173.2432,667.6011,282.8412,297.6692,2,1,1,1,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,179.3193,474.5929,219.7315,210.5041,1,1,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,269.2081,304.6835,203.458,219.5156,1,1,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,396.46,179.7468,187.0175,185.0462,1,1,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1156.9698,230.8556,198.5033,218.1837,1,1,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1258.8136,382.4259,207.7397,222.984,1,1,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1297.1726,558.0106,298.1414,306.9971,2,1,1,1,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1410.1362,816.5073,298.5127,304.6111,3,1,1,1,1,1,1,0,1,0,1,0,1
45813cc2-57.jpg,1478.7438,1087.6394,245.7683,203.5809,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1478.2949,1086.5608,247.1302,202.2198,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1470.1981,1084.7655,257.5681,215.2345,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1478.563,1085.9298,245.4951,207.8306,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1478.8042,1083.0546,245.2969,207.2521,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1480.1045,1085.5709,243.2102,208.3931,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1472.4449,1085.1589,256.0077,214.8411,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1470.9382,1083.8865,254.3462,216.1135,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1477.04,1083.6287,244.2876,211.3264,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1470.8232,1084.5522,254.5236,215.4478,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1470.5747,1084.9266,259.2856,215.0734,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1471.521,1085.1053,258.7867,214.8947,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1471.3322,1083.4309,257.2299,216.5691,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1469.1665,1085.431,256.7806,214.569,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1700.3538,817.5273,299.6462,482.4727,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1470.7228,1083.3651,257.6046,216.6349,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1470.8344,1071.7937,256.5938,228.2063,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1713.3032,807.0979,286.6968,492.9021,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1699.7295,801.3657,300.2705,498.6343,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1706.844,863.01,293.156,436.99,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1716.309,789.2401,283.691,510.7599,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1273.4543,1257.5464,445.0853,42.4536,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1467.4073,1085.2834,257.6697,214.7166,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1471.7556,1084.4331,255.698,215.5669,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1704.3721,841.2751,295.6279,458.7249,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,366.5215,38.0035,293.1067,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1558.7856,1265.2954,157.3086,34.7046,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1165.834,1262.8704,567.8154,37.1296,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,66.9712,1167.657,295.4594,122.1812,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1246.0735,1275.9722,487.2609,24.0278,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,75.7714,1187.9833,309.5309,97.9,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1591.0449,92.6411,161.9817,417.2617,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,357.9085,35.7817,282.1112,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,377.1167,29.0847,270.6976,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1294.4403,1271.557,447.2158,28.443,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1648.9052,860.5085,351.0948,439.4915,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,71.6319,1213.4493,271.8834,84.6531,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1180.1252,1279.054,557.0828,20.946,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1592.8628,114.2128,159.2849,419.0711,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,377.7218,40.1689,312.7632,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,74.2179,1187.171,281.6071,112.5912,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,75.5703,1215.2144,273.0189,82.8973,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,67.347,1197.6229,286.6365,99.5902,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,341.4652,34.0381,284.5077,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,367.7641,44.3218,351.4449,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1655.6305,839.1505,344.3695,460.8495,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,1591.4871,23.9305,162.2253,489.9085,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,71.4175,1229.9607,266.4113,69.136,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0224,370.2016,38.3756,312.3249,0,0,1,0,1,0,1,0,1,0,1,0,1
45813cc2-57.jpg,0.0,333.2829,33.4071,279.0613,0,0,1,0,1,0,1,0,1,0,1,0,1
4591b6b9-243.jpg,1296.8215,398.2033,231.73,281.1251,1,1,1,0,1,0,1,0,1,0,1,0,1
4591b6b9-243.jpg,1507.2001,394.5199,192.5308,308.3959,1,1,1,0,1,0,1,0,1,0,1,0,1
4591b6b9-243.jpg,1664.7672,458.5051,166.5269,250.7226,1,1,1,0,1,0,1,0,1,0,1,0,1
4591b6b9-243.jpg,1842.7229,619.4844,87.5225,72.7143,0,0,1,0,1,0,1,0,1,0,1,0,1
4591b6b9-243.jpg,1840.0702,621.1552,90.9675,78.714,0,0,1,0,1,0,1,0,1,0,1,0,1
4591b6b9-243.jpg,1842.7927,618.4232,86.6768,90.649,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,383.7179,926.1839,265.406,251.9747,4,1,1,1,1,1,1,1,1,0,1,0,1
48aa0fe4-183.jpg,436.7137,671.1104,273.2807,276.6033,4,1,1,1,1,1,1,1,1,0,1,0,1
48aa0fe4-183.jpg,545.7152,533.5553,225.8667,181.7071,1,1,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,652.2124,383.7322,181.5541,192.1111,1,1,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,770.1191,271.0204,160.3796,172.8933,1,1,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1049.843,245.9213,139.8159,130.3641,1,1,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1164.802,268.616,161.6781,167.3349,1,1,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1272.6477,359.3434,189.0586,192.6303,1,1,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1345.1334,505.2979,210.847,180.146,2,1,1,1,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1379.8052,652.3921,263.0391,269.4148,3,1,1,1,1,1,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1453.3767,890.319,265.2709,252.7819,5,1,1,1,1,1,1,1,1,1,1,0,1
48aa0fe4-183.jpg,1308.6698,11.9817,381.9844,373.1999,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1305.2651,0.0,383.0596,382.8522,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1306.5529,8.5697,385.6133,381.0927,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1299.2632,0.0,384.2454,382.1168,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1298.7787,0.0,392.2986,382.009,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1301.6703,18.1852,383.076,360.5022,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1315.3204,11.5815,377.4276,371.3521,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1303.8617,17.0804,384.3362,359.427,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1299.0367,14.9021,396.4453,366.8408,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1303.974,15.0086,394.198,366.1994,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,295.1135,259.5394,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1297.1868,20.9023,397.6809,358.4881,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1297.7317,6.378,392.9323,381.0465,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,276.5761,265.5998,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,352.356,251.5393,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1297.5044,21.0497,390.9694,361.646,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1298.4788,29.7562,392.3904,351.2686,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.1377,399.7193,153.7257,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1853.8784,1057.1187,146.1216,242.8813,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.2163,0.0,262.4495,263.808,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1299.2861,40.0802,385.5056,338.0507,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1298.6063,32.0273,386.3269,348.3444,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1292.4408,253.4476,215.7433,125.8166,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1296.7947,11.7337,392.2437,370.9631,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1.9857,0.0,278.2711,208.0202,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,238.5295,267.9247,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,176.8072,272.7998,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1280.4402,254.6213,229.7361,137.1088,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1353.8743,0.5063,334.2513,115.1421,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1301.1294,261.4665,216.7141,128.5555,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1296.9623,2.0107,394.8508,385.0392,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1951.1512,538.3846,48.8488,285.3006,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1952.4536,552.7665,47.5449,277.2801,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.724,0.0,305.1634,259.2356,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,70.4585,272.2294,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,385.8102,212.877,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,250.2245,268.5349,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.0,251.846,265.2299,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1855.5199,1036.2352,144.4801,263.7648,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1499.757,1.3558,194.8033,302.1777,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1298.1652,266.7944,221.1759,124.5402,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,65.0471,0.0,375.8436,101.2953,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,2.5535,0.0,268.2439,219.3506,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1954.7722,563.8824,45.2278,289.2046,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1857.4604,1223.3881,108.818,75.6107,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1958.1093,568.3292,41.7626,245.5436,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1949.9919,531.019,50.0081,272.5757,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,0.0,0.1182,401.4962,161.1042,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,1955.6141,554.6053,44.2031,252.0832,0,0,1,0,1,0,1,0,1,0,1,0,1
48aa0fe4-183.jpg,159.167,0.0,363.1205,89.6394,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,192.4283,881.7193,269.2327,245.3571,5,1,1,1,1,1,1,1,1,1,1,0,1
4960af30-167.jpg,273.6283,670.2231,305.7439,268.3157,6,1,1,1,1,1,1,1,1,1,1,1,1
4960af30-167.jpg,406.5332,542.9577,220.2768,190.1664,6,1,1,1,1,1,1,1,1,1,1,1,1
4960af30-167.jpg,580.8632,285.2567,180.4885,201.5458,1,1,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1319.1907,669.046,291.0653,243.3607,6,1,1,1,1,1,1,1,1,1,1,1,1
4960af30-167.jpg,1412.1521,501.7407,199.2263,208.8137,2,1,1,1,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1371.7499,887.205,264.579,237.6764,4,1,1,1,1,1,1,1,1,0,1,0,1
4960af30-167.jpg,1385.0232,0.6316,453.2292,222.7893,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1312.6021,0.0,531.3639,220.1846,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1329.9415,0.7874,510.6658,218.14,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1412.2839,0.2272,424.6433,221.8309,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1325.8575,1.0429,512.7303,217.0568,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1307.6776,0.0,536.0243,217.7094,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1448.7572,1.7422,391.272,220.1673,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1370.3383,0.6648,468.9335,218.7551,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,5.2547,0.0,412.6686,95.2012,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1.3877,0.0,371.0989,111.2807,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,1874.0376,624.3514,125.9624,347.1724,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,0.0,0.0,380.5495,94.5247,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,0.0,0.0,429.1099,102.903,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,0.0,0.0862,369.984,94.7246,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,5.6421,0.1236,370.8066,101.8801,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,0.3477,0.0,379.1774,119.5033,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,0.0,0.0,405.9836,97.1065,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,28.7537,0.0,387.8819,93.8034,0,0,1,0,1,0,1,0,1,0,1,0,1
4960af30-167.jpg,0.0,0.0,382.9463,92.7605,0,0,1,0,1,0,1,0,1,0,1,0,1
